Epoch,Loss,Accuracy,Val_Loss,Val_Accuracy
1,0.04979557770243339,0.2335137302064542,0.04119995584283821,32.782101167315176
2,0.030893984431612585,0.44798556825015035,0.02905852779572112,49.90272373540856
3,0.01868589451518989,0.6542393265183404,0.025978051502880885,55.1556420233463
4,0.009992527129010224,0.8065744638204049,0.025403118087159983,60.797665369649806
5,0.004592573378099949,0.9168169973942674,0.02369337885528223,64.00778210116732
6,0.002407623907802434,0.9623170976147525,0.022881849643553276,64.98054474708171
7,0.0013720936002461794,0.9831629585087192,0.02326061144645112,65.75875486381322
8,0.0010595799969405826,0.987773100821808,0.022605350915096148,67.50972762645914
9,0.0007895675772869365,0.9923832431348968,0.022467724833970866,67.80155642023347
10,0.0006846421939393852,0.9917819202244939,0.022626158966164645,67.70428015564202
11,0.0006214279467141038,0.9941872118661055,0.02272232723375239,67.80155642023347
12,0.0005949818219121125,0.9937863299258368,0.02272788409129191,67.60700389105058
13,0.0005827833241082118,0.9929845660452996,0.02266714411718836,67.60700389105058
14,0.0005566210370816217,0.9947885347765083,0.022684896444532195,67.8988326848249
15,0.0005127876061004564,0.9943876528362398,0.022650910432700518,67.70428015564202
16,0.000518893220440064,0.9949889757466426,0.02262126744257337,67.60700389105058
17,0.000522852788488333,0.9943876528362398,0.0226507014105756,67.50972762645914
18,0.0005252906883881765,0.9955902986570455,0.022659765665169355,67.60700389105058
19,0.0005159300484478557,0.995189416716777,0.02266181240053956,67.60700389105058
20,0.0005175129863838439,0.995189416716777,0.02265715248273968,67.60700389105058
21,0.0005151153448577108,0.994588093806374,0.022661704845465574,67.60700389105058
22,0.0004929875901596511,0.9961916215674483,0.0226581024172705,67.60700389105058
23,0.0004761065693382128,0.9959911805973141,0.022662148981242792,67.50972762645914
24,0.0004871772033961198,0.9961916215674483,0.022661920912302885,67.50972762645914
25,0.0005017789892776143,0.9959911805973141,0.022661339911969256,67.50972762645914
26,0.0004981386854775708,0.9953898576869112,0.022662102712267568,67.50972762645914
27,0.0004983951094397731,0.9949889757466426,0.0226630904505225,67.50972762645914
28,0.0005113573048221227,0.9939867708959711,0.022662713949782375,67.50972762645914
29,0.0005094158315893332,0.9949889757466426,0.022662762566995065,67.50972762645914
30,0.000509405535331982,0.9943876528362398,0.02266263445759562,67.50972762645914
31,0.0004893341272513836,0.9959911805973141,0.022662621034954308,67.50972762645914
32,0.0005077726923946293,0.9955902986570455,0.02266264382155489,67.50972762645914
33,0.0005093591151832578,0.995189416716777,0.022662687278443273,67.50972762645914
34,0.0004995533566280534,0.9947885347765083,0.02266267214535739,67.50972762645914
35,0.000513345736574914,0.9941872118661055,0.02266265767905499,67.50972762645914
36,0.0005252758396827139,0.9947885347765083,0.02266266437588035,67.50972762645914
37,0.00048785117012593285,0.9953898576869112,0.02266266257846402,67.50972762645914
38,0.0005290724471880478,0.995189416716777,0.022662660781047686,67.50972762645914
39,0.0005110474434037394,0.9937863299258368,0.022662658838678428,67.50972762645914
40,0.0004962643371000035,0.994588093806374,0.022662660636094758,67.50972762645914
41,0.0004896589745815017,0.995189416716777,0.022662661737737025,67.50972762645914
42,0.0005097998491710354,0.9943876528362398,0.02266266069407593,67.50972762645914
43,0.0005002902793825139,0.9941872118661055,0.022662659360508975,67.50972762645914
44,0.0004689399172408377,0.995189416716777,0.022662659882339523,67.50972762645914
45,0.0004963660162815137,0.9949889757466426,0.022662661592784093,67.50972762645914
46,0.0005227920621122787,0.9953898576869112,0.022662661012972374,67.50972762645914
47,0.0004948042086714803,0.9953898576869112,0.02266266185369937,67.50972762645914
48,0.000491161818962748,0.995189416716777,0.022662660665085342,67.50972762645914
49,0.0005140244693092675,0.995189416716777,0.02266266069407593,67.50972762645914
50,0.0005001852540480372,0.9955902986570455,0.022662660491141826,67.50972762645914
51,0.0005117467301977042,0.9953898576869112,0.022662660926000618,67.50972762645914
52,0.0004936081345539744,0.9957907396271798,0.02266265947647132,67.50972762645914
53,0.0004997434802793936,0.995189416716777,0.02266266005628304,67.50972762645914
54,0.0004725840924978615,0.9967929444778513,0.022662661360859405,67.50972762645914
55,0.0005045430947563337,0.994588093806374,0.022662661012972374,67.50972762645914
56,0.0004946291069601887,0.9949889757466426,0.022662661650765265,67.50972762645914
57,0.00048541568150965237,0.995189416716777,0.02266266031719831,67.50972762645914
58,0.000502071770661865,0.9953898576869112,0.022662659592433663,67.50972762645914
59,0.0005030907659910322,0.9955902986570455,0.022662660462151242,67.50972762645914
60,0.0005143673083951966,0.9943876528362398,0.022662660578113586,67.50972762645914
61,0.0004803211293632221,0.994588093806374,0.02266266005628304,67.50972762645914
62,0.000528685683427473,0.9943876528362398,0.022662659882339523,67.50972762645914
63,0.0004992932167093127,0.995189416716777,0.022662660346188898,67.50972762645914
64,0.000518529203426004,0.993185007015434,0.022662660346188898,67.50972762645914
65,0.0005180714954356077,0.9939867708959711,0.02266266011426421,67.50972762645914
66,0.0005047944529136237,0.9953898576869112,0.022662660172245382,67.50972762645914
67,0.0004828702488540408,0.9973942673882542,0.022662660172245382,67.50972762645914
68,0.0005155476956355904,0.995189416716777,0.022662660172245382,67.50972762645914
69,0.00047904683796341324,0.995189416716777,0.022662660172245382,67.50972762645914
70,0.0005080516751214196,0.9939867708959711,0.022662660172245382,67.50972762645914
71,0.0005259950001051847,0.9955902986570455,0.022662660172245382,67.50972762645914
72,0.0004826401720429427,0.9957907396271798,0.022662660172245382,67.50972762645914
73,0.0004735687115888816,0.9967929444778513,0.022662660172245382,67.50972762645914
74,0.000524493115047793,0.994588093806374,0.022662660172245382,67.50972762645914
75,0.0005093451343308018,0.9953898576869112,0.022662660172245382,67.50972762645914
76,0.0004962212127019418,0.996592503507717,0.022662660172245382,67.50972762645914
77,0.0005058658214636546,0.9947885347765083,0.022662660172245382,67.50972762645914
78,0.0005271979916589153,0.9941872118661055,0.022662660172245382,67.50972762645914
79,0.00048245173780216583,0.9957907396271798,0.022662660172245382,67.50972762645914
80,0.0004783703893868114,0.9955902986570455,0.022662660172245382,67.50972762645914
81,0.00048392317762777976,0.9949889757466426,0.022662660172245382,67.50972762645914
82,0.0005087757564888471,0.9947885347765083,0.022662660172245382,67.50972762645914
83,0.0005306642794506324,0.9937863299258368,0.022662660172245382,67.50972762645914
84,0.00047883141328879174,0.9949889757466426,0.022662660172245382,67.50972762645914
85,0.0005164866588261567,0.9941872118661055,0.022662660172245382,67.50972762645914
86,0.0004901283169170854,0.9953898576869112,0.022662660172245382,67.50972762645914
87,0.00047477996501363,0.9961916215674483,0.022662660172245382,67.50972762645914
88,0.0005148442327307182,0.994588093806374,0.022662660172245382,67.50972762645914
89,0.0005002369423575907,0.9943876528362398,0.022662660172245382,67.50972762645914
90,0.0004981414725383123,0.995189416716777,0.022662660172245382,67.50972762645914
91,0.0004904950194405778,0.9955902986570455,0.022662660172245382,67.50972762645914
92,0.00047313269226996447,0.9955902986570455,0.022662660172245382,67.50972762645914
93,0.0004953608119561238,0.9947885347765083,0.022662660172245382,67.50972762645914
94,0.0005087459804876626,0.9955902986570455,0.022662660172245382,67.50972762645914
95,0.00048764122474179237,0.9955902986570455,0.022662660172245382,67.50972762645914
96,0.0005089062348002183,0.9937863299258368,0.022662660172245382,67.50972762645914
97,0.0005340182139728824,0.9943876528362398,0.022662660172245382,67.50972762645914
98,0.0005070164922522528,0.9949889757466426,0.022662660172245382,67.50972762645914
99,0.0005099515886676768,0.9943876528362398,0.022662660172245382,67.50972762645914
100,0.0004831955694057918,0.995189416716777,0.022662660172245382,67.50972762645914
101,0.00047947348898740017,0.9949889757466426,0.022662660172245382,67.50972762645914
102,0.0005045866785620634,0.9935858889557025,0.022662660172245382,67.50972762645914
103,0.0004910473921051554,0.9949889757466426,0.022662660172245382,67.50972762645914
104,0.0005218620595180049,0.994588093806374,0.022662660172245382,67.50972762645914
105,0.0004907403028134976,0.9947885347765083,0.022662660172245382,67.50972762645914
106,0.00048810614082170025,0.994588093806374,0.022662660172245382,67.50972762645914
107,0.0004882610804913015,0.9953898576869112,0.022662660172245382,67.50972762645914
108,0.0005086739440212438,0.9943876528362398,0.022662660172245382,67.50972762645914
109,0.0005232539542406158,0.9949889757466426,0.022662660172245382,67.50972762645914
110,0.0004883457841767914,0.9963920625375827,0.022662660172245382,67.50972762645914
111,0.0005449177740236207,0.9943876528362398,0.022662660172245382,67.50972762645914
112,0.0005026283293311356,0.9955902986570455,0.022662660172245382,67.50972762645914
113,0.00047205769531406415,0.9957907396271798,0.022662660172245382,67.50972762645914
114,0.0005091317194013873,0.994588093806374,0.022662660172245382,67.50972762645914
115,0.0004742085951606122,0.9955902986570455,0.022662660172245382,67.50972762645914
116,0.0005200749670492669,0.994588093806374,0.022662660172245382,67.50972762645914
117,0.0005191749980679541,0.994588093806374,0.022662660172245382,67.50972762645914
118,0.00050400133289682,0.9953898576869112,0.022662660172245382,67.50972762645914
119,0.0005039555093620363,0.9947885347765083,0.022662660172245382,67.50972762645914
120,0.0005203280506454338,0.9949889757466426,0.022662660172245382,67.50972762645914
121,0.000550924021527425,0.993185007015434,0.022662660172245382,67.50972762645914
122,0.0005016479520606932,0.995189416716777,0.022662660172245382,67.50972762645914
123,0.0005097382474749665,0.9947885347765083,0.022662660172245382,67.50972762645914
124,0.0004882162650025997,0.9959911805973141,0.022662660172245382,67.50972762645914
125,0.0005026737421804785,0.9947885347765083,0.022662660172245382,67.50972762645914
126,0.0005103004700564913,0.995189416716777,0.022662660172245382,67.50972762645914
127,0.0005112416994839901,0.9947885347765083,0.022662660172245382,67.50972762645914
128,0.0004910856743351948,0.995189416716777,0.022662660172245382,67.50972762645914
129,0.000488070519646642,0.9955902986570455,0.022662660172245382,67.50972762645914
130,0.0005121972213248543,0.9953898576869112,0.022662660172245382,67.50972762645914
131,0.0005145528827719039,0.995189416716777,0.022662660172245382,67.50972762645914
132,0.0005210701204085188,0.9947885347765083,0.022662660172245382,67.50972762645914
133,0.00047742614832830513,0.994588093806374,0.022662660172245382,67.50972762645914
134,0.0004979621848223276,0.9953898576869112,0.022662660172245382,67.50972762645914
135,0.00046525002168041593,0.9953898576869112,0.022662660172245382,67.50972762645914
136,0.0004896324820104164,0.9953898576869112,0.022662660172245382,67.50972762645914
137,0.00046635094128801485,0.9959911805973141,0.022662660172245382,67.50972762645914
138,0.00048542827741879696,0.9953898576869112,0.022662660172245382,67.50972762645914
139,0.000519955291818416,0.9937863299258368,0.022662660172245382,67.50972762645914
140,0.000481533069939383,0.9949889757466426,0.022662660172245382,67.50972762645914
141,0.0005124249157870454,0.9957907396271798,0.022662660172245382,67.50972762645914
142,0.0005455121299407601,0.9935858889557025,0.022662660172245382,67.50972762645914
143,0.0005201285544056337,0.994588093806374,0.022662660172245382,67.50972762645914
144,0.0004928077965538735,0.9949889757466426,0.022662660172245382,67.50972762645914
145,0.0004992545417146516,0.9949889757466426,0.022662660172245382,67.50972762645914
146,0.00046570743547069644,0.9957907396271798,0.022662660172245382,67.50972762645914
147,0.0005094253499711245,0.995189416716777,0.022662660172245382,67.50972762645914
148,0.0005182568820170636,0.994588093806374,0.022662660172245382,67.50972762645914
149,0.0005031972940608718,0.995189416716777,0.022662660172245382,67.50972762645914
150,0.0004989609736811066,0.994588093806374,0.022662660172245382,67.50972762645914
151,0.0005156282092095329,0.994588093806374,0.022662660172245382,67.50972762645914
152,0.0005280932413044877,0.9941872118661055,0.022662660172245382,67.50972762645914
153,0.0005139001120777162,0.9939867708959711,0.022662660172245382,67.50972762645914
154,0.00047795779052520714,0.996592503507717,0.022662660172245382,67.50972762645914
155,0.0004952996806815598,0.9955902986570455,0.022662660172245382,67.50972762645914
156,0.0005015548855129022,0.9947885347765083,0.022662660172245382,67.50972762645914
157,0.000509010233421093,0.9947885347765083,0.022662660172245382,67.50972762645914
158,0.0004966554976215723,0.9957907396271798,0.022662660172245382,67.50972762645914
159,0.0004945749679786047,0.9963920625375827,0.022662660172245382,67.50972762645914
160,0.0004959028282539356,0.995189416716777,0.022662660172245382,67.50972762645914
161,0.0005188306978752317,0.9949889757466426,0.022662660172245382,67.50972762645914
162,0.0005240332787734374,0.9947885347765083,0.022662660172245382,67.50972762645914
163,0.00046605845130375185,0.9957907396271798,0.022662660172245382,67.50972762645914
164,0.0005235441723876904,0.9941872118661055,0.022662660172245382,67.50972762645914
165,0.0004758940181549505,0.9963920625375827,0.022662660172245382,67.50972762645914
166,0.0004974473241659127,0.9939867708959711,0.022662660172245382,67.50972762645914
167,0.00050498543004398,0.9947885347765083,0.022662660172245382,67.50972762645914
168,0.0005191323605188149,0.9947885347765083,0.022662660172245382,67.50972762645914
169,0.0005034691301142914,0.9949889757466426,0.022662660172245382,67.50972762645914
170,0.0005073158257493612,0.9957907396271798,0.022662660172245382,67.50972762645914
171,0.0004999433313887495,0.994588093806374,0.022662660172245382,67.50972762645914
172,0.0004772688515109489,0.9963920625375827,0.022662660172245382,67.50972762645914
173,0.00048404253009720925,0.9943876528362398,0.022662660172245382,67.50972762645914
