Epoch,Loss,Accuracy,Val_Loss,Val_Accuracy
1,0.04694354268921045,0.2770094207255963,0.04650744158006364,31.90661478599222
2,0.030374690797721295,0.47183804369613147,0.03717426225137154,41.14785992217899
3,0.020791198572192075,0.6191621567448387,0.0309300327579335,48.44357976653696
4,0.01319699822410741,0.7552615754660252,0.026103544038093507,57.782101167315176
5,0.008742320571019334,0.8386450190418921,0.025160087743621856,60.505836575875485
6,0.005713553213241655,0.8993786329925837,0.024540702192699864,63.715953307392994
7,0.003931079069546359,0.936259771497294,0.024254739342496553,62.93774319066148
8,0.0031317481388427326,0.9492884345560233,0.023920127621884477,63.61867704280156
9,0.002491499440874072,0.9597113650030066,0.024472547876231866,64.39688715953308
10,0.0020993545496122085,0.9689316496291842,0.02456836425608698,64.29961089494164
11,0.001874708149214024,0.9713369412707957,0.024947491427339933,64.6887159533074
12,0.0018180337301247295,0.97153738224093,0.025114162364822418,63.81322957198444
13,0.0017069916583046594,0.9775506113449589,0.025235850755342713,64.49416342412451
14,0.0016930366088415008,0.9747444377630787,0.025283770164627045,64.59143968871595
15,0.001607488247191268,0.9751453197033474,0.02531431447207232,64.39688715953308
16,0.0016410962168308747,0.9773501703748246,0.025389848110276902,64.49416342412451
17,0.0015507867945461576,0.976949288434556,0.025347838489925816,64.29961089494164
18,0.0015176469525466057,0.9785528161956304,0.025355147248576123,64.78599221789884
19,0.0015476058476385551,0.9803567849268391,0.025354657191710712,64.78599221789884
20,0.0015960492180258268,0.9771497294046904,0.025369049278214748,64.49416342412451
21,0.001526152160661592,0.9771497294046904,0.025409775137437456,64.49416342412451
22,0.0014359876767359413,0.9831629585087192,0.025454855382674398,64.49416342412451
23,0.0015499388679972533,0.9789536981358989,0.02542862829531213,64.39688715953308
24,0.0015475843478823788,0.976949288434556,0.02543605040715362,64.6887159533074
25,0.0016274197980250785,0.9745439967929445,0.025407713095037854,64.6887159533074
26,0.001590076266470785,0.9777510523150932,0.025379100952166993,64.59143968871595
27,0.001500559591785847,0.9805572258969734,0.025412647408734036,64.29961089494164
28,0.0013673198531650784,0.9811585488073762,0.025441778772999805,64.29961089494164
29,0.0015524199255233444,0.9779514932852275,0.025423168614216816,64.39688715953308
30,0.0016081176476437718,0.9743435558228102,0.025448808932118844,64.59143968871595
31,0.001497046730398391,0.9791541391060333,0.025420123153159592,64.49416342412451
32,0.0015190109434336167,0.9781519342553618,0.025425145656218326,64.59143968871595
33,0.0015160900992963902,0.9789536981358989,0.02539137597213923,64.49416342412451
34,0.001582268471677453,0.9771497294046904,0.025410366951259658,64.49416342412451
35,0.0015251779782076737,0.9783523752254961,0.02542869004526027,64.49416342412451
36,0.0015019965009929232,0.9767488474644217,0.02542277184905709,64.59143968871595
37,0.0015085167364465805,0.9789536981358989,0.025429584056950727,64.49416342412451
38,0.0015890029553786193,0.976949288434556,0.025387746582699194,64.59143968871595
39,0.0015475039386598733,0.9771497294046904,0.02539664588085872,64.6887159533074
40,0.0014852331165357974,0.9785528161956304,0.025402018184327895,64.49416342412451
41,0.0015549286124724906,0.9773501703748246,0.025401916079484072,64.29961089494164
42,0.001550520370580147,0.9793545800761676,0.02543325188790778,64.39688715953308
43,0.001563496949660035,0.9783523752254961,0.025435816453124763,64.59143968871595
44,0.0014911000634582612,0.9785528161956304,0.02543503822983471,64.59143968871595
45,0.0014710506406760354,0.9799559029865704,0.025411446444719217,64.29961089494164
46,0.0015469235303670042,0.9789536981358989,0.02539980260778494,64.49416342412451
47,0.001462908692793847,0.9797554620164362,0.02540598050165733,64.49416342412451
48,0.0014941164195884037,0.9791541391060333,0.025400577120279988,64.39688715953308
49,0.0015694557262204123,0.9781519342553618,0.025405757390107628,64.49416342412451
50,0.0015909270805116885,0.9773501703748246,0.025404299859406884,64.39688715953308
51,0.0015005313455879294,0.9773501703748246,0.025426987891995025,64.59143968871595
52,0.0015616271182622907,0.9747444377630787,0.025432914901336343,64.39688715953308
53,0.0013688528418576795,0.9801563439567047,0.025427124263711475,64.29961089494164
54,0.0015815645448847078,0.9741431148526759,0.025419116542033184,64.39688715953308
55,0.0014840351836933213,0.9791541391060333,0.025416856204025475,64.49416342412451
56,0.0014643628537762401,0.9787532571657647,0.025422072248236213,64.49416342412451
57,0.0014878122091568121,0.9803567849268391,0.025395872064137737,64.49416342412451
58,0.0015926705201048726,0.9773501703748246,0.02539273134001498,64.49416342412451
59,0.0015719948871493173,0.9773501703748246,0.025388463229984625,64.59143968871595
60,0.0015103687732175252,0.9791541391060333,0.02539377291378808,64.49416342412451
61,0.0014373075846477366,0.9801563439567047,0.025431331203605415,64.29961089494164
62,0.0014767093924810376,0.9789536981358989,0.02541081155088625,64.39688715953308
